date,val
000107,1826
000108,632
000109,0
000110,0
000111,0
000112,0
000113,0
000114,435
000115,0
000116,0
000117,0
000118,0
000119,0
000120,0
000121,0
000122,0
000123,3103
000124,818
000125,1123
000126,0
000127,0
000128,2038
000129,2038
000130,1446
000131,0
000201,209
000202,1499
000203,0
000204,263
000205,0
000206,0
000207,0
000208,0
000209,562
000210,2038
000211,2160
000212,2198
000213,305
000214,0
000215,1475
000216,1499
000217,0
000218,2336
000219,1476
000220,854
000221,0
000223,2038
000224,355
000225,0
000226,3271
000227,936
000228,930
000301,1463
000302,209
000303,1431
000304,1428
000305,818
000306,2711
000307,2038
000308,1344
000309,514
000312,1257
000313,2038
000314,0
000316,209
000317,1654
000318,2963
000319,3562
000321,3416
000322,0
000323,0
000324,818
000325,1527
000326,2727
000327,3178
000328,2700
000329,0
000330,2342
000331,0
000401,862
000402,1123
000403,2647
000404,0
000405,0
000406,4150
000407,4120
000408,2696
000409,1269
000410,1465
000411,4090
000412,876
000413,1968
000414,3041
000415,5165
000416,3637
000417,209
000418,2811
000419,3257
000420,2647
000421,1543
000422,0
000423,0
000424,3000
000425,3883
000426,2038
000427,3923
000428,3257
000429,1485
000430,4080
000501,1123
000502,2837
000503,2038
000504,4489
000505,4230
000506,4210
000507,3932
000508,3257
000509,3334
000510,2038
000512,4503
000513,2170
000514,3309
000515,4220
000516,0
000517,0
000519,3257
000520,2342
000521,4069
000523,3257
000524,4554
000525,4476
000526,1744
000527,3849
000528,2981
000529,3257
000530,4290
000531,0
000601,4781
000602,4828
000603,2647
000604,0
000605,2038
000606,3257
000607,4815
000608,1548
000609,3257
000610,3562
000611,2656
000612,3314
000613,4476
000614,4064
000615,1428
000617,4476
000618,0
000619,2885
000620,2647
000621,3604
000622,4250
000624,4250
000625,2647
000626,4476
000627,1297
000628,2038
000629,82
000630,1536
000701,2647
000702,2038
000703,3257
000704,3257
000706,4089
000707,2242
000708,3257
000709,2038
000710,2272
000711,2647
000713,0
000715,1590
000716,3562
000717,0
000718,3293
000719,1123
000720,3562
000721,3257
000722,4476
000723,3257
000724,4340
000725,3257
000725,3257
000726,3986
000727,514
000728,3975
000730,0
000731,103
000801,3525
000802,2647
000803,1572
000804,3466
000805,3257
000806,2342
000807,2038
000808,3471
000809,2952
000810,0
000811,2647
000812,2647
000813,3413
000814,2753
000815,2809
000816,3257
000817,2647
000819,1573
000820,1585
000823,2891
000827,2647
000828,2647
000829,3096
000830,1550
000831,818
000901,209
000902,3748
000903,0
000904,2669
000905,3548
000906,3257
000907,1572
000908,4493
000909,0
000910,4122
000911,3525
000912,3866
000913,3070
000915,3257
000916,3257
000917,1582
000918,3285
000919,81
000920,2226
000921,592
000922,0
000923,0
000924,4023
000925,1668
000926,514
000927,0
000930,0
001001,0
001002,3465
001003,4240
001004,3304
001005,174
001006,0
001007,0
001008,209
001009,77
001011,0
001012,0
001013,0
001014,2245
001015,1501
001016,1733
001017,514
001018,2313
001019,0
001020,1123
001021,0
001022,0
001023,0
001024,209
001025,0
001026,1123
001028,0
001029,0
001030,1238
001031,0
001101,3141
001102,1983
001103,1138
001104,39
001105,332
001106,0
001107,2038
001108,209
001109,848
001110,479
001111,1385
001112,2038
001113,1733
001114,1123
001115,554
001116,1428
001117,2647
001118,818
001119,1626
001120,0
001121,560
001122,0
001123,0
001124,899
001125,209
001126,914
001127,0
001128,425
001129,0
001130,514
001201,0
001202,0
001203,29
001204,349
001205,290
001206,0
001207,543
001209,313
001210,818
001211,0
001212,0
001213,0
001214,0
001215,0
001216,0
001217,0
001218,413
001219,1668
001220,0
001221,597
001222,0
001223,0
001224,0
001225,427
001227,0
001228,172
001229,233
001230,0
001231,357
010101,0
010102,514
010103,0
010104,514
010105,297
010106,0
010107,0
010108,214
010109,514
010110,0
010111,1787
010112,514
010113,0
010114,1510
010115,1023
010116,818
010117,209
010118,0
010119,1425
010120,923
010121,1275
010123,372
010124,0
010125,0
010126,0
010127,0
010128,0
010129,514
010130,1358
010131,203
010201,679
010202,818
010203,283
010204,0
010205,630
010206,0
010207,1428
010208,0
010209,1661
010210,0
010211,0
010212,3348
010213,2647
010214,1407
010215,0
010216,2647
010218,0
010219,514
010220,2038
010221,0
010223,1436
010224,2647
010225,0
010226,1738
010227,1447
010228,818
010301,862
010303,2038
010304,1366
010305,949
010306,960
010307,2342
010308,69
010309,0
010310,1178
010311,1332
010312,818
010314,2342
010316,2038
010317,2342
010318,209
010319,2202
010320,1507
010322,3961
010324,3866
010325,1186
010326,514
010327,1441
010328,818
010329,3111
010330,1765
010331,3125
010401,2739
010403,3427
010404,2647
010405,1476
010406,0
010407,0
010408,1733
010409,3257
010410,4060
010411,1306
010412,2647
010413,3142
010414,1733
010415,3562
010416,2295
010417,2038
010418,0
010419,1514
010420,3050
010421,2647
010422,4318
010423,2038
010424,2146
010425,2185
010426,2647
010427,1533
010428,1518
010430,0
010501,3257
010502,4190
010505,1123
010506,2647
010507,4140
010508,3582
010509,2038
010510,0
010511,4476
010512,514
010513,2771
010514,2038
010515,1123
010516,3562
010517,3785
010518,5287
010519,3710
010520,0
010521,2998
010522,2647
010523,0
010524,4220
010525,4893
010526,4615
010527,4654
010528,3774
010529,4476
010530,5021
010531,6452
010601,4476
010602,3967
010603,5219
010604,3257
010605,4476
010607,3280
010608,1733
010609,3257
010611,4476
010612,4781
010613,5880
010614,4476
010615,2647
010616,2647
010617,4632
010618,4476
010619,4781
010620,4310
010622,2647
010623,2647
010625,514
010628,2952
010629,4310
010630,0
010705,3562
010706,2918
010707,2647
010708,2769
010709,0
010710,2990
010711,3828
010713,2647
010714,2251
010715,244
010716,0
010723,2191
010724,3344
010725,2647
010725,2647
010726,3623
010728,2377
010729,3268
010730,0
010731,1542
010801,2647
010802,72
010804,2647
010805,2038
010806,0
010807,3866
010808,0
010809,2140
010810,347
010811,2137
010812,0
010813,514
010814,2043
010816,2038
010817,2668
010819,2647
010820,0
010821,2647
010822,0
010823,2038
010824,3533
010825,3257
010826,4300
010827,3257
010828,3705
010829,0
010830,2090
010901,818
010902,3257
010903,4171
010904,3361
010905,3111
010906,1733
010907,4476
010908,2305
010909,1491
010910,1123
010911,0
010912,2647
010913,3159
010914,209
010915,209
010916,0
010918,818
010919,3270
010920,3037
010921,3866
010922,3421
010923,3257
010924,0
010925,514
010926,2647
010927,0
010928,3427
010929,2038
010930,2647
011001,2342
011002,2647
011003,0
011004,3257
011005,0
011006,209
011007,0
011008,0
011009,0
011010,2647
011011,0
011012,0
011013,1438
011014,1969
011015,1834
011016,1564
011017,0
011018,0
011019,2130
011020,1713
011021,0
011022,0
011023,0
011024,0
011025,514
011026,514
011027,0
011028,0
011029,1123
011030,0
011031,0
011101,0
011102,0
011103,0
011104,2038
011105,1697
011106,1123
011107,1524
011108,0
011110,708
011111,0
011112,0
011115,0
011116,50
011117,0
011118,531
011119,0
011120,818
011121,0
011122,1123
011123,0
011124,0
011125,0
011126,0
011127,1376
011128,259
011129,0
011130,365
011201,1428
011202,818
011203,0
011204,0
011205,0
011206,938
011207,0
011208,1733
011209,0
011210,0
011211,0
011213,0
011214,0
011215,0
011216,818
011217,818
011218,209
011219,514
011220,0
011221,270
011222,0
011223,0
011224,0
011225,0
011226,0
011227,0
011228,1547
011229,0
011230,0
011231,0
020101,0
020102,0
020103,0
020104,0
020105,0
020106,0
020107,0
020108,0
020109,0
020110,264
020111,242
020112,0
020113,0
020116,0
020117,0
020118,0
020120,0
020121,0
020122,0
020123,0
020124,0
020125,948
020126,0
020127,0
020128,0
020129,0
020130,0
020131,0
020201,901
020202,0
020203,0
020204,0
020205,315
020206,1123
020207,0
020208,0
020209,1568
020210,2038
020211,1123
020212,0
020213,0
020214,569
020216,0
020217,952
020218,0
020219,0
020220,2153
020221,0
020222,0
020223,0
020224,0
020226,2038
020227,0
020228,1691
020301,514
020302,1074
020303,2647
020304,2038
020305,0
020306,1465
020307,2038
020308,1407
020309,0
020310,179
020311,0
020312,2269
020313,0
020314,0
020315,1341
020316,1378
020317,3562
020318,514
020319,209
020320,2038
020321,1856
020322,2038
020323,0
020324,0
020325,1369
020326,209
020327,1485
020328,2647
020329,2647
020330,0
020331,0
020401,0
020402,0
020403,4577
020404,0
020405,2647
020406,2647
020407,0
020408,0
020409,3299
020410,2647
020411,1511
020412,3138
020413,3866
020414,3257
020415,3257
020416,4080
020417,3537
020418,4130
020419,4120
020420,4110
020421,2038
020422,2038
020423,3576
020424,4476
020425,3526
020426,1123
020427,4070
020428,2647
020429,3264
020430,3507
020501,1733
020502,2353
020503,0
020504,209
020505,3948
020506,4661
020507,4476
020508,4528
020509,4501
020510,4160
020511,5291
020512,5243
020513,2038
020514,2038
020515,0
020516,2952
020518,3354
020519,0
020520,0
020521,2146
020522,4140
020523,2647
020524,4130
020525,3257
020526,2647
020527,3866
020528,3562
020529,4476
020530,2647
020531,4290
020601,4476
020602,1518
020603,4756
020604,1479
020605,0
020606,2038
020607,3257
020608,3736
020609,4240
020610,4962
020611,2038
020612,3953
020613,4847
020616,5058
020617,4781
020618,4809
020619,5113
020620,4549
020621,0
020622,3408
020623,2038
020624,4310
020625,4777
020626,4476
020627,0
020628,1550
020629,0
020630,4476
020701,4340
020702,5086
020703,2647
020704,0
020705,818
020706,2209
020707,0
020708,0
020709,318
020710,0
020711,221
020712,3257
020713,4476
020714,1562
020715,209
020716,2952
020717,2038
020718,2647
020719,0
020720,0
020721,818
020722,2041
020723,0
020724,2554
020725,0
020725,0
020726,3041
020727,0
020728,0
020729,209
020730,277
020731,0
020801,2038
020802,209
020803,818
020804,0
020805,2038
020806,0
020807,2647
020808,2404
020809,2368
020810,0
020811,0
020812,2715
020813,4476
020814,3257
020815,3696
020816,0
020817,2231
020818,2647
020819,1537
020820,0
020821,0
020822,2647
020823,3061
020824,0
020825,2335
020826,2952
020827,0
020828,3420
020829,514
020830,2082
020831,2038
020901,818
020902,0
020903,0
020904,0
020905,0
020907,3339
020908,3257
020909,1554
020910,2038
020911,649
020912,0
020913,0
020914,1495
020915,209
020916,1577
020917,1123
020918,0
020919,0
020920,0
020921,0
020922,2418
020923,0
020924,0
020925,3257
020926,1526
020927,0
020928,0
020929,0
020930,2038
021001,2038
021002,2038
021003,0
021004,2038
021005,857
021006,0
021007,0
021008,0
021009,0
021010,0
021011,0
021012,2613
021013,1123
021014,892
021015,0
021016,0
021017,0
021018,0
021019,1123
021020,0
021021,0
021022,0
021023,0
021027,0
021028,281
021029,0
021030,0
021031,0
021101,0
021102,0
021103,0
021104,403
021105,0
021106,818
021107,507
021108,0
021109,0
021110,0
021111,0
021112,1470
021113,0
021114,0
021115,1454
021116,0
021117,0
021118,0
021119,1123
021120,1123
021121,747
021122,514
021123,459
021124,0
021125,2038
021126,704
021127,254
021128,456
021130,0
021201,0
021202,0
021203,218
021204,392
021205,0
021206,955
021207,356
021208,0
021209,209
021210,0
021211,0
021212,0
021213,1678
021214,0
021215,0
021216,0
021217,0
021218,514
021219,0
021220,1564
021221,387
021222,0
021223,0
021224,371
021225,877
021226,1213
021227,0
021228,0
021229,0
021230,0
021231,0
030101,0
030102,857
030103,956
030104,0
030105,0
030106,0
030107,209
030108,0
030109,0
030110,0
030111,0
030112,0
030113,1227
030115,0
030116,1491
030117,0
030118,0
030119,0
030120,0
030121,0
030122,0
030123,1513
030124,0
030125,0
030126,209
030127,0
030128,472
030129,2396
030130,0
030131,0
030201,0
030202,359
030203,3257
030204,2041
030206,0
030207,1123
030208,644
030209,0
030210,209
030211,0
030212,0
030213,40
030214,0
030215,1123
030216,1449
030217,0
030218,1468
030220,209
030221,256
030222,1393
030223,0
030224,0
030225,0
030226,49
030227,0
030228,0
030301,818
030302,1367
030303,0
030304,0
030305,1332
030306,2133
030307,2577
030308,1545
030309,2309
030310,1733
030311,2887
030312,3034
030313,3533
030314,2485
030316,0
030317,0
030318,1450
030320,29
030321,1733
030322,0
030324,0
030325,2354
030326,3784
030327,2647
030328,2647
030329,2720
030330,2647
030331,818
030401,818
030402,4621
030403,2941
030404,4576
030406,4476
030407,0
030408,3866
030409,818
030410,1145
030411,0
030412,3912
030413,3129
030414,2952
030415,3406
030416,2952
030417,0
030418,4476
030419,2647
030420,2647
030421,0
030422,3257
030423,4030
030424,30
030425,2647
030426,2670
030427,3562
030428,4140
030429,0
030430,4406
030501,0
030503,3799
030504,3542
030505,3730
030506,3657
030508,3805
030509,3257
030510,4090
030511,3461
030512,0
030514,3257
030515,3257
030516,1733
030517,3257
030518,0
030519,2038
030520,3257
030521,1302
030522,2707
030523,3788
030524,2647
030525,316
030526,0
030527,2836
030528,1123
030529,2308
030530,2952
030531,2647
030602,0
030603,918
030604,1123
030605,2038
030606,2647
030607,2647
030608,2038
030609,3377
030610,0
030611,4210
030612,4104
030613,3512
030614,3518
030615,4781
030616,2624
030617,1123
030618,209
030619,1123
030620,1510
030621,4607
030622,3704
030623,4535
030624,4476
030625,3562
030626,3674
030627,2738
030628,4049
030629,514
030630,4384
030701,2038
030702,4773
030703,4594
030704,5746
030706,3865
030709,2647
030710,4476
030711,3326
030712,4550
030713,4781
030714,4476
030715,2647
030716,1600
030717,2647
030718,3392
030719,2038
030720,3400
030721,2038
030722,3602
030723,0
030724,209
030725,2647
030725,2647
030726,3321
030727,3441
030728,3257
030729,209
030730,2958
030731,0
030801,2647
030802,3427
030803,3257
030804,0
030805,3854
030806,3257
030807,0
030808,2537
030809,2647
030810,3259
030811,0
030812,3257
030813,2038
030814,2038
030815,82
030816,2647
030817,514
030818,2486
030819,2936
030820,818
030821,3257
030822,514
030823,3381
030825,3645
030826,1566
030827,2582
030828,2647
030829,0
030830,2647
030831,1569
030901,2038
030902,2647
030903,2647
030904,4046
030905,3458
030906,1567
030907,0
030908,0
030909,2647
030910,337
030911,0
030912,2411
030913,1742
030914,1527
030915,818
030916,3257
030917,4490
030918,3406
030919,2068
030920,818
030921,3669
030922,0
030923,1563
030924,1537
030925,0
030926,1123
030927,1531
030928,1123
030929,0
030930,3892
031001,2342
031002,0
031003,3679
031004,328
031005,1511
031006,3154
031007,2342
031008,91
031009,0
031010,2038
031011,0
031012,0
031013,0
031014,0
031015,0
031016,0
031017,2265
031018,0
031019,738
031020,0
031021,0
031022,0
031024,0
031025,2647
031026,367
031027,1123
031029,0
031030,0
031031,0
031101,514
031102,0
031103,0
031104,0
031105,0
031106,0
031107,50
031108,209
031109,0
031110,0
031111,209
031112,659
031113,0
031115,0
031116,818
031117,0
031121,451
031122,0
031123,0
031124,818
031125,0
031126,0
031127,2540
031128,0
031129,0
031130,0
031201,0
031202,0
031203,1601
031204,514
031205,0
031206,0
031207,484
031209,0
031210,1123
031211,0
031212,514
031213,851
031214,237
031215,514
031216,2038
031217,0
031218,0
031219,345
031220,247
031221,0
031222,0
031223,0
031224,0
031225,0
031226,0
031227,524
031228,2113
031229,1732
031230,0
031231,235
040101,0
040102,0
040103,0
040105,1245
040106,0
040107,0
040108,237
040109,1123
040110,712
040111,309
040112,423
040113,0
040114,0
040115,0
040116,349
040117,0
040118,0
040119,1733
040120,1123
040121,0
040122,0
040123,518
040124,0
040125,0
040126,0
040127,1409
040128,912
040129,49
040130,1123
040131,1053
040201,2038
040202,1123
040203,818
040204,0
040205,1123
040206,1725
040207,1884
040208,602
040209,2052
040210,818
040211,818
040212,0
040213,0
040214,1941
040215,631
040216,0
040217,209
040218,0
040219,818
040220,2342
040221,1749
040222,1167
040223,2658
040224,0
040225,0
040226,1657
040227,0
040228,818
040301,1345
040302,2038
040303,0
040304,0
040305,49
040306,2722
040307,1552
040308,1246
040309,209
040310,1543
040311,2038
040312,300
040313,259
040314,0
040315,1733
040316,3090
040317,2224
040318,2207
040319,2726
040320,2342
040321,0
040323,2342
040324,0
040325,3048
040326,3168
040327,3257
040328,3562
040329,0
040330,1264
040331,1538
040401,2649
040402,0
040403,209
040404,0
040405,0
040406,0
040407,2647
040408,2061
040409,0
040410,626
040411,256
040412,818
040413,2558
040414,1123
040415,3257
040416,3517
040417,2038
040418,0
040419,341
040420,0
040421,3003
040422,3562
040423,4212
040424,818
040425,2647
040426,2900
040427,2038
040428,3257
040429,4080
040430,0
040501,1459
040502,2038
040503,2038
040504,2952
040505,3934
040506,4230
040507,4476
040508,4595
040509,4220
040510,3437
040511,3036
040512,0
040513,5224
040514,4368
040515,2647
040516,4190
040517,4190
040518,1733
040519,4188
040520,4476
040521,4476
040522,4200
040523,3603
040524,2038
040525,3257
040526,2038
040527,2038
040528,3257
040529,2348
040530,0
040531,2647
040602,2952
040603,3257
040604,1578
040605,514
040606,5679
040607,3257
040608,4750
040609,4370
040610,3781
040611,3772
040612,4190
040613,0
040614,2839
040615,3952
040616,5107
040617,5398
040618,4280
040619,3920
040620,3257
040621,4476
040622,5086
040624,3390
040625,4260
040626,4270
040627,2647
040628,1123
040629,2050
040630,1544
040701,2647
040702,3257
040703,3257
040704,4527
040705,4781
040706,4476
040707,4310
040708,4476
040709,4003
040710,0
040711,0
040712,0
040713,3432
040714,3257
040715,2038
040716,3015
040717,3373
040718,3562
040719,0
040720,2647
040721,0
040722,3538
040723,3593
040724,0
040725,2231
040725,2231
040726,1733
040727,1123
040728,0
040729,818
040730,2830
040731,3257
040801,3278
040802,3257
040803,1869
040804,2236
040805,209
040806,1580
040807,0
040808,3408
040809,4069
040810,3023
040811,0
040812,1733
040813,2647
040814,0
040815,0
040816,2647
040817,818
040818,2038
040819,3257
040820,0
040821,0
040822,0
040823,0
040824,3314
040825,1531
040826,2493
040827,2647
040828,3257
040829,1561
040830,3581
040831,818
040901,0
040902,2486
040903,2038
040904,209
040905,633
040906,1787
040907,2038
040908,2038
040909,2038
040910,2647
040911,2136
040912,2647
040913,4065
040914,2952
040915,3257
040916,2647
040917,2038
040918,2799
040919,0
040920,0
040921,1494
040922,2647
040923,1505
040924,1198
040925,1549
040926,1819
040927,1793
040928,2647
040929,0
040930,1488
041001,1466
041002,2279
041003,0
041004,1554
041005,2038
041006,153
041007,0
041008,0
041009,3092
041010,2058
041011,1123
041012,0
041013,0
041014,0
041015,315
041016,514
041017,0
041018,0
041020,1123
041021,1733
041022,0
041023,2368
041024,1004
041025,890
041026,554
041027,1733
041028,1123
041030,1123
041031,0
041101,0
041102,0
041103,0
041104,0
041105,1123
041106,724
041107,0
041108,0
041109,0
041110,0
041111,1138
041113,627
041114,545
041115,818
041116,0
041117,0
041118,1502
041119,0
041120,0
041121,0
041122,514
041123,0
041124,0
041125,0
041126,514
041127,0
041129,0
041130,0
041201,514
041202,243
041203,353
041204,0
041205,0
041206,825
041207,108
041208,0
041209,1123
041210,1123
041211,0
041212,0
041213,0
041214,0
041215,643
041216,818
041217,0
041218,0
041219,685
041220,328
041221,354
041222,0
041223,0
041224,818
041225,0
041226,0
041227,0
050101,0
050106,0
050107,0
050108,0
050110,0
050113,1483
050114,1123
050115,0
050118,818
050119,0
050120,0
050121,0
050122,0
050123,0
050124,694
050125,0
050126,1478
050127,0
050128,0
050129,1732
050130,1040
050131,436
050201,0
050202,0
050203,0
050204,2067
050205,779
050206,680
050207,0
050208,0
050209,2091
050210,1035
050211,209
050212,0
050213,0
050214,1580
050215,818
050216,0
050218,0
050219,0
050220,0
050221,0
050222,0
050223,1707
050224,1781
050225,0
050226,0
050227,1398
050228,2159
050301,2430
050302,818
050303,2281
050304,514
050305,0
050306,1472
050307,320
050308,1215
050309,4040
050310,209
050311,2647
050312,951
050314,0
050315,0
050316,67
050317,818
050318,2647
050319,2647
050320,209
050321,0
050322,2159
050323,1428
050324,3257
050326,219
050327,204
050328,1465
050329,1733
050330,2296
050331,2956
050401,2647
050402,978
050403,1123
050404,2038
050405,4476
050406,2220
050407,1733
050408,2038
050410,4476
050411,818
050412,2828
050413,2130
050414,2038
050415,514
050416,3842
050417,282
050418,0
050419,4100
050420,3257
050421,4556
050422,2038
050423,2342
050424,2647
050425,835
050426,2338
050427,0
050428,0
050429,0
050430,2271
050501,2809
050502,1123
050503,0
050504,0
050505,2038
050506,3453
050507,2038
050508,3476
050509,3403
050510,2038
050511,4619
050512,3257
050513,0
050514,3228
050515,1960
050516,0
050517,3257
050518,3281
050519,2615
050520,2805
050521,2647
050522,4476
050523,4120
050524,5439
050525,5284
050526,4781
050527,1528
050528,2383
050529,1480
050530,1479
050531,3176
050601,4003
050602,4190
050603,3344
050604,4110
050605,3845
050606,3257
050607,5120
050608,4190
050609,4742
050610,4711
050611,3914
050612,1440
050613,3031
050614,2826
050615,2342
050616,0
050617,4476
050618,3963
050619,3372
050620,3562
050621,4180
050622,0
050623,2647
050624,0
050625,3562
050626,953
050627,0
050628,2862
050629,1123
050630,4476
050701,5051
050702,5128
050703,4300
050704,0
050705,4073
050706,3464
050707,5117
050708,4771
050709,2647
050710,3914
050711,4476
050712,2647
050713,209
050714,2647
050715,3562
050716,3257
050717,3608
050718,4320
050719,2179
050720,4330
050721,3053
050722,2647
050723,0
050724,2455
050725,3257
050725,3257
050726,514
050727,968
050728,2137
050729,2950
050730,2702
050731,2647
050801,3293
050802,0
050803,3333
050804,3181
050805,2038
050806,2050
050807,2038
050808,0
050809,2038
050810,0
050811,3281
050812,2647
050813,0
050814,2076
050815,1123
050816,0
050817,1123
050818,514
050819,3257
050820,0
050821,2802
050822,0
050823,2647
050824,1428
050825,3257
050826,3257
050827,3807
050828,0
050829,1541
050830,4000
050831,2708
050901,0
050902,3257
050903,2173
050904,1581
050905,0
050906,0
050907,209
050908,0
050909,2293
050910,2647
050911,2038
050913,1123
050914,3928
050915,3895
050916,1551
050917,2038
050918,2038
050919,2038
050920,2647
050921,2647
050922,2342
050923,0
050924,1530
050925,3498
050926,3423
050927,2038
050928,0
050929,0
050930,40
051001,1881
051002,1123
051003,2647
051004,0
051005,1123
051006,1528
051007,957
051008,669
051009,0
051010,1383
051011,0
051012,1733
051013,2069
051014,2069
051015,1222
051016,0
051017,1142
051018,1227
051019,0
051020,1733
051021,950
051022,0
051023,919
051024,209
051025,606
051026,0
051027,2580
051028,2166
051029,1502
051030,0
051031,2990
051101,1563
051102,612
051103,381
051104,0
051105,209
051106,1478
051107,690
051108,950
051109,0
051110,0
051111,0
051112,0
051113,0
051114,882
051115,1441
051116,1501
051117,514
051118,0
051119,0
051120,1498
051121,0
051122,424
051123,336
051124,212
051125,612
051126,0
051128,1844
051129,1794
051130,0
051201,0
051202,365
051203,0
051205,1123
051206,0
051207,0
051208,1406
051209,485
051210,0
051211,0
051212,0
051213,157
051214,1906
051215,1123
051216,0
051217,614
051218,0
051219,0
051220,0
051221,0
051222,0
051223,0
051224,0
051225,90
051226,628
051227,0
051228,1141
051229,100
051230,1123
051231,0
060101,70
060102,0
060103,80
060104,2352
060105,514
060106,1093
060107,0
060108,222
060109,209
060110,1236
060111,0
060112,0
060113,1315
060114,329
060115,321
060116,818
060117,209
060118,209
060119,384
060120,818
060121,1975
060122,698
060123,0
060124,886
060125,0
060126,0
060127,1123
060128,0
060129,818
060130,1430
060131,0
060201,2038
060202,1428
060203,0
060204,2218
060205,657
060206,1186
060207,818
060208,362
060209,427
060210,0
060211,0
060212,514
060213,514
060214,2652
060215,556
060216,3334
060218,0
060219,0
060220,1417
060221,1424
060223,1430
060224,0
060225,1882
060226,1733
060227,0
060228,2244
060301,0
060302,1894
060303,2647
060304,3652
060305,2647
060307,1516
060308,2733
060309,2647
060311,3257
060312,2866
060314,2038
060315,818
060316,2439
060317,209
060318,2724
060319,2647
060321,2715
060322,0
060323,0
060324,1652
060325,0
060326,0
060327,3257
060328,2977
060329,912
060330,3562
060331,1733
060401,1815
060402,1913
060403,2038
060404,514
060405,209
060406,0
060407,2647
060408,2574
060409,2038
060410,0
060411,4171
060412,2647
060413,1817
060414,3257
060415,3334
060416,2958
060417,3129
060418,4954
060419,1462
060420,0
060421,4307
060422,514
060423,4521
060424,4912
060425,3562
060426,2657
060427,0
060428,4781
060429,818
060430,2647
060501,4476
060502,3496
060503,4180
060504,0
060505,4476
060506,3600
060507,3167
060508,3489
060509,4150
060510,4868
060511,2647
060512,1859
060513,3257
060514,4476
060515,334
060516,514
060517,3257
060518,209
060519,2038
060520,4792
060521,4476
060523,3379
060524,2647
060525,3257
060526,5086
060527,5032
060528,3758
060529,4573
060530,4200
060531,0
060601,0
060602,3257
060603,3257
060604,4595
060606,5025
060607,0
060608,818
060610,0
060611,4240
060612,4476
060613,4320
060614,0
060615,3517
060616,4476
060617,4180
060618,2862
060619,3257
060620,0
060621,2038
060622,5834
060623,3346
060624,3257
060625,1123
060626,2038
060627,2647
060628,2091
060629,1123
060630,2038
060701,2766
060702,1563
060703,2563
060704,2068
060705,3074
060706,1123
060707,0
060708,1596
060709,2038
060710,0
060711,0
060712,3257
060713,4340
060714,4201
060715,4360
060716,0
060717,2777
060718,3688
060719,2038
060720,3119
060721,2926
060722,2038
060723,2647
060724,1569
060725,3676
060725,3676
060726,1544
060727,0
060728,41
060729,0
060730,961
060731,1496
060801,514
060802,818
060803,2061
060804,1552
060805,0
060806,1123
060807,209
060808,1593
060809,2185
060810,1575
060811,1885
060812,2245
060813,0
060814,1536
060815,0
060816,0
060817,1123
060818,0
060819,0
060820,0
060821,0
060822,1123
060823,1123
060824,0
060825,0
060826,514
060827,1794
060829,2647
060830,2038
060831,2675
060901,2647
060902,2056
060903,818
060904,968
060905,0
060906,1719
060907,1559
060908,1516
060909,818
060910,0
060911,2342
060912,2169
060913,2138
060914,2220
060915,2038
060916,2813
060917,2038
060918,1862
060919,1525
060920,1533
060921,0
060922,2453
060923,514
060924,296
060926,0
060927,3257
060928,1554
060929,1733
060930,2773
061001,2647
061002,514
061003,1562
061004,0
061005,2650
061006,2051
061007,0
061008,208
061009,0
061010,0
061011,1802
061012,2066
061013,0
061014,0
061015,650
061016,0
061017,2038
061018,2647
061019,2217
061020,1129
061021,0
061022,1123
061023,0
061024,0
061025,0
061026,2038
061027,1475
061028,1138
061029,661
061030,0
061031,0
061101,0
061102,2038
061103,514
061104,0
061105,0
061106,1745
061107,0
061108,0
061109,0
061110,0
061111,1368
061112,0
061113,1123
061114,514
061115,0
061116,932
061117,492
061118,0
061119,0
061120,1123
061121,832
061122,0
061123,0
061124,0
061125,0
061126,209
061127,209
061128,0
061129,0
061130,1123
061201,818
061202,0
061203,818
061204,894
061205,323
061206,0
061207,0
061208,0
061209,0
061210,0
061211,0
061212,0
061213,0
061214,0
061215,0
061216,0
061217,0
061218,0
061219,19
061220,0
061221,402
061222,48
061223,423
061224,728
061225,0
061226,736
061227,0
061229,0
061230,0
061231,29
070101,0
070102,0
070103,0
070104,0
070105,0
070106,0
070107,0
070108,818
070109,0
070110,0
070111,0
070112,0
070113,0
070114,0
070115,1735
070116,909
070117,0
070118,901
070119,0
070120,0
070121,209
070122,833
070123,1187
070124,365
070125,0
070126,661
070127,818
070128,514
070129,0
070130,1258
070131,0
070201,0
070202,1300
070203,1391
070204,940
070205,1161
070206,818
070207,842
070208,1496
070209,2265
070210,0
070211,81
070212,0
070213,1810
070214,353
070215,0
070216,1450
070217,818
070218,1175
070219,887
070220,0
070221,1959
070222,818
070223,0
070224,1324
070225,2151
070226,0
070227,2047
070228,3257
070301,1297
070302,2558
070303,2756
070304,1706
070305,617
070306,610
070307,0
070308,2390
070309,0
070310,1500
070311,0
070312,0
070313,2342
070314,0
070315,3288
070316,3084
070317,981
070318,1428
070319,209
070320,1490
070321,0
070322,0
070323,904
070324,514
070325,0
070326,1491
070327,2647
070328,2342
070329,3109
070330,2390
070331,793
070401,2675
070402,3523
070403,3257
070404,0
070405,4180
070406,3543
070407,0
070408,0
070409,2342
070410,0
070411,2038
070412,1401
070413,818
070414,209
070415,1482
070416,2474
070417,5390
070418,2282
070419,514
070420,0
070421,4090
070423,2038
070424,3611
070425,0
070426,2647
070427,2647
